"Order","Family","Genus","Species","BodyMass","HomeRange_km2","Diet"
"Chiroptera","Molossidae","Nyctinomops","aurispinosus",18.3,-999,3
"Chiroptera","Molossidae","Nyctinomops","femorosaccus",14.9,-999,3
"Chiroptera","Molossidae","Nyctinomops","laticaudatus",13,-999,-999
"Chiroptera","Molossidae","Nyctinomops","macrotis",20.8,-999,3
"Rodentia","Muridae","Nyctomys","sumichrasti",60,-999,1
"Chiroptera","Vespertilionidae","Nyctophilus","arnhemensis",6.78,-999,-999
"Chiroptera","Vespertilionidae","Nyctophilus","geoffroyi",7.27,-999,3
"Chiroptera","Vespertilionidae","Nyctophilus","gouldi",10.2,-999,3
"Chiroptera","Vespertilionidae","Nyctophilus","heran",-999,-999,-999
"Chiroptera","Vespertilionidae","Nyctophilus","microdon",-999,-999,-999
"Chiroptera","Vespertilionidae","Nyctophilus","microtis",7.23,-999,-999
"Chiroptera","Vespertilionidae","Nyctophilus","timoriensis",11,-999,3
"Chiroptera","Vespertilionidae","Nyctophilus","walkeri",4.41,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","alpina",150,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","cansus",69,0.000569,1
"Lagomorpha","Ochotonidae","Ochotona","collaris",129,0.00101,1
"Lagomorpha","Ochotonidae","Ochotona","curzoniae",160,0.00107,1
"Lagomorpha","Ochotonidae","Ochotona","dauurica",131,-999,1
"Lagomorpha","Ochotonidae","Ochotona","erythrotis",-999,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","forresti",-999,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","gaoligongensis",-999,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","gloveri",-999,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","himalayana",-999,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","hyperborea",120,0.00215,-999
"Lagomorpha","Ochotonidae","Ochotona","iliensis",-999,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","koslowi",-999,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","ladacensis",-999,-999,1
"Lagomorpha","Ochotonidae","Ochotona","macrotis",205,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","muliensis",-999,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","nubrica",-999,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","pallasi",-999,0.00177,-999
"Lagomorpha","Ochotonidae","Ochotona","princeps",158,0.00113,1
"Lagomorpha","Ochotonidae","Ochotona","pusilla",143,-999,1
"Lagomorpha","Ochotonidae","Ochotona","roylei",260,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","rufescens",250,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","rutila",-999,-999,1
"Lagomorpha","Ochotonidae","Ochotona","thibetana",106,-999,-999
"Lagomorpha","Ochotonidae","Ochotona","thomasi",-999,-999,-999
"Rodentia","Muridae","Ochrotomys","nuttalli",22.8,0.00341,2
"Rodentia","Octodontidae","Octodon","bridgesi",162,-999,1
"Rodentia","Octodontidae","Octodon","degus",203,-999,2
"Rodentia","Octodontidae","Octodon","lunatus",201,-999,1
"Rodentia","Octodontidae","Octodontomys","gliroides",152,-999,1
"Rodentia","Octodontidae","Octomys","mimax",125,-999,1
"Carnivora","Odobenidae","Odobenus","rosmarus",1050000,-999,2
"Artiodactyla","Cervidae","Odocoileus","hemionus",83800,2.03,1
"Artiodactyla","Cervidae","Odocoileus","virginianus",75000,2,1
"Rodentia","Muridae","Oecomys","bicolor",34,-999,1
"Rodentia","Muridae","Oecomys","cleberi",73.4,-999,-999
"Rodentia","Muridae","Oecomys","concolor",61.6,-999,-999
"Rodentia","Muridae","Oecomys","flavicans",73.4,-999,-999
"Rodentia","Muridae","Oecomys","mamorae",62.5,-999,-999
"Rodentia","Muridae","Oecomys","paricola",73.4,-999,-999
"Rodentia","Muridae","Oecomys","phaeotis",73.4,-999,-999
"Rodentia","Muridae","Oecomys","rex",73.4,-999,-999
"Rodentia","Muridae","Oecomys","roberti",73.4,-999,-999
"Rodentia","Muridae","Oecomys","rutilus",73.4,-999,-999
"Rodentia","Muridae","Oecomys","speciosus",73.4,-999,-999
"Rodentia","Muridae","Oecomys","superans",73.4,-999,-999
"Rodentia","Muridae","Oecomys","trinitatis",73.4,-999,-999
"Rodentia","Muridae","Oenomys","hypoxanthus",89.9,-999,-999
"Rodentia","Muridae","Oenomys","ornatus",85.5,-999,-999
"Artiodactyla","Giraffidae","Okapia","johnstoni",230000,4.65,1
"Rodentia","Echimyidae","Olallamys","albicauda",274,-999,-999
"Rodentia","Echimyidae","Olallamys","edax",206,-999,-999
"Rodentia","Muridae","Oligoryzomys","andinus",25.2,-999,-999
"Rodentia","Muridae","Oligoryzomys","arenalis",25.2,-999,-999
"Rodentia","Muridae","Oligoryzomys","chacoensis",23,-999,2
"Rodentia","Muridae","Oligoryzomys","delticola",29.4,-999,2
"Rodentia","Muridae","Oligoryzomys","destructor",25.2,-999,-999
"Rodentia","Muridae","Oligoryzomys","eliurus",34.6,-999,-999
"Rodentia","Muridae","Oligoryzomys","flavescens",21.3,-999,2
"Rodentia","Muridae","Oligoryzomys","fulvescens",25,-999,-999
"Rodentia","Muridae","Oligoryzomys","griseolus",25.2,-999,-999
"Rodentia","Muridae","Oligoryzomys","longicaudatus",27.6,0.000647,2
"Rodentia","Muridae","Oligoryzomys","magellanicus",25.2,-999,-999
"Rodentia","Muridae","Oligoryzomys","microtis",22.5,-999,2
"Rodentia","Muridae","Oligoryzomys","nigripes",20.3,-999,2
"Rodentia","Muridae","Oligoryzomys","vegetus",-999,-999,-999
"Rodentia","Muridae","Oligoryzomys","victus",-999,-999,-999
"Carnivora","Phocidae","Ommatophoca","rossii",209000,-999,3
"Carnivora","Felidae","Oncifelis","colocolo",4400,-999,3
"Carnivora","Felidae","Oncifelis","geoffroyi",2730,5.56,3
"Carnivora","Felidae","Oncifelis","guigna",2500,-999,3
"Rodentia","Muridae","Ondatra","zibethicus",992,0.00321,2
"Diprotodontia","Macropodidae","Onychogalea","fraenata",4940,0.33,1
"Diprotodontia","Macropodidae","Onychogalea","lunata",3500,-999,-999
"Diprotodontia","Macropodidae","Onychogalea","unguifera",6500,-999,-999
"Rodentia","Muridae","Onychomys","arenicola",30,-999,-999
"Rodentia","Muridae","Onychomys","leucogaster",27.9,0.02,2
"Rodentia","Muridae","Onychomys","torridus",21.7,0.01,3
"Cetacea","Delphinidae","Orcaella","brevirostris",190000,-999,3
"Cetacea","Delphinidae","Orcinus","orca",5630000,80000,3
"Carnivora","Felidae","Oreailurus","jacobita",8130,-999,3
"Artiodactyla","Bovidae","Oreamnos","americanus",71300,18.2,1
"Artiodactyla","Bovidae","Oreotragus","oreotragus",13400,-999,1
"Monotremata","Ornithorhynchidae","Ornithorhynchus","anatinus",1480,0.07,3
"Rodentia","Geomyidae","Orthogeomys","lanius",500,-999,1
"Rodentia","Geomyidae","Orthogeomys","matagalpae",-999,-999,1
"Rodentia","Geomyidae","Orthogeomys","thaeleri",-999,-999,1
"Rodentia","Geomyidae","Orthogeomys","underwoodi",250,-999,1
"Tubulidentata","Orycteropodidae","Orycteropus","afer",58200,-999,3
"Lagomorpha","Leporidae","Oryctolagus","cuniculus",1590,0.04,1
"Artiodactyla","Bovidae","Oryx","dammah",197000,-999,1
"Artiodactyla","Bovidae","Oryx","gazella",186000,-999,1
"Artiodactyla","Bovidae","Oryx","leucoryx",74700,-999,1
"Rodentia","Muridae","Oryzomys","albigularis",60.5,-999,-999
"Rodentia","Muridae","Oryzomys","alfaroi",33.3,-999,-999
"Rodentia","Muridae","Oryzomys","auriventer",60.5,-999,-999
"Rodentia","Muridae","Oryzomys","balneator",60.5,-999,-999
"Rodentia","Muridae","Oryzomys","bolivaris",60.5,-999,2
"Rodentia","Muridae","Oryzomys","buccinatus",100,-999,-999
"Rodentia","Muridae","Oryzomys","capito",57,0.00604,2
"Rodentia","Muridae","Oryzomys","chapmani",50,-999,-999
"Rodentia","Muridae","Oryzomys","couesi",69.3,-999,-999
"Rodentia","Muridae","Oryzomys","devius",-999,-999,-999
"Rodentia","Muridae","Oryzomys","dimidiatus",-999,-999,-999
"Rodentia","Muridae","Oryzomys","galapagoensis",63.5,-999,-999
"Rodentia","Muridae","Oryzomys","gorgasi",60.5,-999,-999
"Rodentia","Muridae","Oryzomys","hammondi",60.5,-999,-999
"Rodentia","Muridae","Oryzomys","intectus",60.5,-999,-999
"Rodentia","Muridae","Oryzomys","intermedius",60.5,-999,2
"Rodentia","Muridae","Oryzomys","keaysi",58.3,-999,-999
"Rodentia","Muridae","Oryzomys","kelloggi",60.5,-999,-999
"Rodentia","Muridae","Oryzomys","lamia",60.5,-999,-999
"Rodentia","Muridae","Oryzomys","legatus",61.5,-999,-999
"Rodentia","Muridae","Oryzomys","levipes",60.5,-999,-999
"Rodentia","Muridae","Oryzomys","macconnelli",58,-999,2
"Rodentia","Muridae","Oryzomys","melanotis",50,-999,-999
"Rodentia","Muridae","Oryzomys","nelsoni",-999,-999,-999
"Rodentia","Muridae","Oryzomys","nitidus",55.2,-999,2
"Rodentia","Muridae","Oryzomys","oniscus",49.1,-999,-999
"Rodentia","Muridae","Oryzomys","palustris",53.2,0.0028,2
"Rodentia","Muridae","Oryzomys","polius",60.5,-999,-999
"Rodentia","Muridae","Oryzomys","ratticeps",144,-999,-999
"Rodentia","Muridae","Oryzomys","rhabdops",-999,-999,-999
"Rodentia","Muridae","Oryzomys","rostratus",-999,-999,-999
"Rodentia","Muridae","Oryzomys","saturatior",-999,-999,-999
"Rodentia","Muridae","Oryzomys","subflavus",49.9,-999,1
"Rodentia","Muridae","Oryzomys","talamancae",55,-999,2
"Rodentia","Muridae","Oryzomys","xantheolus",79.8,-999,-999
"Rodentia","Muridae","Oryzomys","yunganus",60.5,-999,-999
"Insectivora","Tenrecidae","Oryzorictes","hova",32.6,-999,-999
"Insectivora","Tenrecidae","Oryzorictes","talpoides",39,-999,-999
"Insectivora","Tenrecidae","Oryzorictes","tetradactylus",36,-999,-999
"Carnivora","Viverridae","Osbornictis","piscivora",1650,-999,3
"Rodentia","Muridae","Osgoodomys","banderanus",50,-999,-999
"Carnivora","Otariidae","Otaria","byronia",194000,-999,2
"Carnivora","Felidae","Otocolobus","manul",3050,-999,3
"Carnivora","Canidae","Otocyon","megalotis",4000,1.14,3
"Primates","Galagonidae","Otolemur","crassicaudatus",1250,0.06,2
"Primates","Galagonidae","Otolemur","garnettii",814,0.12,2
"Chiroptera","Molossidae","Otomops","formosus",-999,-999,3
"Chiroptera","Molossidae","Otomops","martiensseni",34.7,-999,2
"Chiroptera","Molossidae","Otomops","papuensis",-999,-999,-999
"Chiroptera","Molossidae","Otomops","secundus",-999,-999,-999
"Chiroptera","Molossidae","Otomops","wroughtoni",-999,-999,3
"Rodentia","Muridae","Otomys","anchietae",-999,-999,-999
"Rodentia","Muridae","Otomys","angoniensis",101,-999,1
"Rodentia","Muridae","Otomys","denti",120,-999,-999
"Rodentia","Muridae","Otomys","irroratus",115,0.0013,1
"Rodentia","Muridae","Otomys","laminatus",150,-999,-999
"Rodentia","Muridae","Otomys","maximus",192,-999,-999
"Rodentia","Muridae","Otomys","occidentalis",-999,-999,-999
"Rodentia","Muridae","Otomys","saundersiae",103,-999,-999
"Rodentia","Muridae","Otomys","sloggetti",106,-999,-999
"Rodentia","Muridae","Otomys","tropicalis",-999,-999,-999
"Rodentia","Muridae","Otomys","typus",-999,-999,-999
"Rodentia","Muridae","Otomys","unisulcatus",103,-999,1
"Chiroptera","Vespertilionidae","Otonycteris","hemprichii",21.9,-999,3
"Rodentia","Muridae","Otonyctomys","hatti",36.2,-999,-999
"Chiroptera","Pteropodidae","Otopteropus","cartilagonodus",16.9,-999,-999
"Rodentia","Muridae","Ototylomys","phyllotis",86.9,-999,1
"Artiodactyla","Bovidae","Ourebia","ourebi",17100,-999,1
"Artiodactyla","Bovidae","Ovibos","moschatus",313000,-999,1
"Artiodactyla","Bovidae","Ovis","ammon",113000,4.59,1
"Artiodactyla","Bovidae","Ovis","aries",34200,-999,1
"Artiodactyla","Bovidae","Ovis","canadensis",74600,19,1
"Artiodactyla","Bovidae","Ovis","dalli",69600,10.3,1
"Artiodactyla","Bovidae","Ovis","nivicola",90000,-999,-999
"Artiodactyla","Bovidae","Ovis","vignei",51800,-999,1
"Primates","Cheirogaleidae","Phaner","furcifer",410,0.02,2
"Chiroptera","Vespertilionidae","Pharotis","imogene",-999,-999,-999
"Dasyuromorphia","Dasyuridae","Phascogale","calura",44.3,0.03,2
"Dasyuromorphia","Dasyuridae","Phascogale","tapoatafa",195,-999,-999
"Diprotodontia","Phascolarctidae","Phascolarctos","cinereus",6580,0.01,1
"Dasyuromorphia","Dasyuridae","Phascolosorex","doriae",-999,-999,2
"Dasyuromorphia","Dasyuridae","Phascolosorex","dorsalis",125,-999,2
"Rodentia","Muridae","Phaulomys","andersoni",-999,-999,-999
"Rodentia","Muridae","Phaulomys","smithii",35,-999,-999
"Rodentia","Muridae","Phenacomys","intermedius",25.2,-999,1
"Rodentia","Muridae","Phenacomys","ungava",27,-999,-999
"Didelphimorphia","Didelphidae","Philander","andersoni",325,-999,-999
"Didelphimorphia","Didelphidae","Philander","opossum",428,0.00307,2
"Chiroptera","Vespertilionidae","Philetor","brachypterus",12,-999,-999
"Rodentia","Muridae","Phloeomys","cumingi",1840,-999,-999
"Rodentia","Muridae","Phloeomys","pallidus",1750,-999,-999
"Carnivora","Phocidae","Phoca","caspica",62300,-999,3
"Carnivora","Phocidae","Phoca","fasciata",90000,-999,2
"Carnivora","Phocidae","Phoca","groenlandica",132000,-999,2
"Carnivora","Phocidae","Phoca","hispida",71100,-999,2
"Carnivora","Phocidae","Phoca","largha",99300,-999,2
"Carnivora","Phocidae","Phoca","sibirica",89500,-999,3
"Carnivora","Phocidae","Phoca","vitulina",87300,-999,3
"Carnivora","Otariidae","Phocarctos","hookeri",274000,-999,2
"Cetacea","Phocoenidae","Phocoena","phocoena",52700,-999,3
"Cetacea","Phocoenidae","Phocoena","sinus",43100,-999,3
"Cetacea","Phocoenidae","Phocoena","spinipinnis",60000,-999,3
"Cetacea","Phocoenidae","Phocoenoides","dalli",106000,-999,3
"Rodentia","Muridae","Oxymycterus","akodontius",68,-999,-999
"Rodentia","Muridae","Oxymycterus","angularis",68,-999,3
"Rodentia","Muridae","Oxymycterus","delator",81.5,-999,-999
"Rodentia","Muridae","Oxymycterus","hiska",68,-999,3
"Rodentia","Muridae","Oxymycterus","hispidus",36.7,-999,3
"Rodentia","Muridae","Oxymycterus","hucucha",68,-999,3
"Rodentia","Muridae","Oxymycterus","iheringi",43,-999,3
"Rodentia","Muridae","Oxymycterus","inca",35,-999,3
"Rodentia","Muridae","Oxymycterus","nasutus",68,-999,3
"Rodentia","Muridae","Oxymycterus","paramensis",42,-999,3
"Rodentia","Muridae","Oxymycterus","roberti",83.8,-999,3
