taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,category
13046,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Melanomys,Melanomys caliginosus,LC
13047,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Melanomys,Melanomys robustulus,LC
13048,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Melanomys,Melanomys zunigae,CR
13053,ANIMALIA,CHORDATA,REPTILIA,CROCODYLIA,ALLIGATORIDAE,Melanosuchus,Melanosuchus niger,NT
13054,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia eachamensis,EN
13055,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia ajamaruensis,DD
13056,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia angfa,DD
13057,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia arfakensis,VU
13058,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia boesemani,EN
13059,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia catherinae,LC
13060,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia corona,DD
13061,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia exquisita,LC
13062,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia gracilis,EN
13063,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia herbertaxelrodi,DD
13064,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia iris,LC
13065,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia lacustris,VU
13066,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia maylandi,LC
13067,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia misoolensis,LC
13068,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia monticola,DD
13069,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia ogilbyi,DD
13070,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia oktediensis,VU
13071,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia papuae,LC
13072,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia parva,VU
13073,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia pimaensis,DD
13074,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia praecox,DD
13075,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia pygmaea,VU
13076,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia sexlineata,DD
13077,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,Melanotaenia vanheurni,DD
13079,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melasmothrix,Melasmothrix naso,DD
13098,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Meliobba,Meliobba shafferyi,NT
13110,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,Melogale everetti,EN
13114,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys aerosus,EN
13115,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys bougainville,DD
13116,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys burtoni,LC
13117,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys capensis,LC
13118,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys cervinipes,LC
13119,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Protochromys,Protochromys fellowsi,LC
13120,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys fraterculus,EN
13122,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mammelomys,Mammelomys lanosus,LC
13123,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys leucogaster,LC
13124,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,Paramelomys levipes,LC
13125,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,Paramelomys lorentzii,LC
13126,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,Paramelomys mollis,LC
13127,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,Paramelomys moncktoni,LC
13128,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys obiensis,LC
13129,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,Paramelomys platyops,LC
13130,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mammelomys,Mammelomys rattoides,LC
13131,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,Paramelomys rubex,LC
13132,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys rubicola,EX
13133,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,Melomys rufescens,LC
13139,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,Melonycteris melanops,LC
13140,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,Melonycteris woodfordi,LC
13141,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,Melonycteris fardoulisi,LC
13143,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,URSIDAE,Melursus,Melursus ursinus,VU
13144,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Menetes,Menetes berdmorei,LC
13145,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINOPSIDAE,Menidia,Menidia conchorum,EN
13146,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINOPSIDAE,Menidia,Menidia extensa,VU
13155,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Pallidelix,Pallidelix bennetti,VU
13156,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Meridolum,Meridolum corneovirens,EN
13157,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Meridolum,Meridolum marshalli,NT
13158,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Pommerhelix,Pommerhelix depressa,VU
13159,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones arimalius,LC
13160,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones chengi,LC
13161,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones crassus,LC
13162,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones dahli,EN
13163,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones hurrianae,LC
13164,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones libycus,LC
13165,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones meridianus,LC
13166,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones persicus,LC
13167,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones rex,LC
13168,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones sacramenti,VU
13169,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones tamariscinus,LC
13170,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones tristrami,LC
13171,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones unguiculatus,LC
13172,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones vinogradovi,LC
13173,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,Meriones zarudnyi,DD
13198,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Mertensiella,Mertensiella caucasica,VU
13209,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Mesechinus,Mesechinus hughi,LC
13211,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mesembriomys,Mesembriomys gouldii,VU
13212,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mesembriomys,Mesembriomys macrurus,NT
13215,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Mesocapromys,Mesocapromys angelcabrerai,EN
13216,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Mesocapromys,Mesocapromys auritus,EN
13217,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Mesocapromys,Mesocapromys nanus,CR
13218,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Mesocapromys,Mesocapromys sanfelipensis,CR
13219,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mesocricetus,Mesocricetus auratus,VU
13220,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mesocricetus,Mesocricetus brandti,NT
13221,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mesocricetus,Mesocricetus newtoni,NT
13222,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mesocricetus,Mesocricetus raddei,LC
13223,ANIMALIA,ARTHROPODA,MAXILLOPODA,CYCLOPOIDA,CYCLOPIDAE,Mesocyclops,Mesocyclops insulensis,VU
13224,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,POLYGYRIDAE,Mesodon,Mesodon archeri,DD
13225,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,POLYGYRIDAE,Mesodon,Mesodon clarki ssp. nantahala,DD
13226,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,POLYGYRIDAE,Mesodon,Mesodon clausus ssp. trossulus,DD
13227,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,POLYGYRIDAE,Mesodon,Mesodon clenchi,EN
13228,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,POLYGYRIDAE,Mesodon,Mesodon jonesianus,DD
13230,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Vincentrachia,Vincentrachia desmonda,NT
13231,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Mesodontrachia,Mesodontrachia fitzroyana,NT
13232,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Mesogobius,Mesogobius batrachocephalus,LC
13233,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Makalata,Makalata didelphoides,LC
13234,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,Mesomys hispidus,LC
13235,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,Mesomys leniceps,DD
13236,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Makalata,Makalata obscura,DD
13237,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,Mesomys stimulax,LC
13238,ANIMALIA,ANNELIDA,POLYCHAETA,NERILLIDA,NERILLIDAE,Mesonerilla,Mesonerilla prospera,CR
13239,ANIMALIA,ONYCHOPHORA,ONYCHOPHORA,ONYCHOPHORA,PERIPATIDAE,Mesoperipatus,Mesoperipatus tholloni,DD
13240,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mesophylla,Mesophylla macconnelli,LC
13241,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon bidens,DD
13242,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon bowdoini,DD
13243,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon carlhubbsi,DD
13244,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon densirostris,DD
13245,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon europaeus,DD
13246,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon ginkgodens,DD
13247,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon grayi,DD
13248,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon hectori,DD
13249,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon layardii,DD
13250,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon mirus,DD
13251,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon peruvianus,DD
13252,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,Mesoplodon stejnegeri,DD
13255,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,TETRAGNATHIDAE,Meta,Meta dolloff,VU
13257,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Spesbona,Spesbona angusta,EN
13258,ANIMALIA,ARTHROPODA,MAXILLOPODA,CYCLOPOIDA,CYCLOPIDAE,Metacyclops,Metacyclops campestris,NT
13259,ANIMALIA,ARTHROPODA,MAXILLOPODA,CYCLOPOIDA,CYCLOPIDAE,Metacyclops,Metacyclops gasparoi,VU
13260,ANIMALIA,ARTHROPODA,MAXILLOPODA,CYCLOPOIDA,CYCLOPIDAE,Metacyclops,Metacyclops postojnae,VU
13261,ANIMALIA,ARTHROPODA,MAXILLOPODA,CALANOIDA,DIAPTOMIDAE,Metadiaptomus,Metadiaptomus capensis,VU
13262,ANIMALIA,ARTHROPODA,MAXILLOPODA,CALANOIDA,DIAPTOMIDAE,Metadiaptomus,Metadiaptomus purcelli,VU
13273,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,TRICHONISCIDAE,Metatrichoniscoides,Metatrichoniscoides celticus,VU
13276,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Metrioptera,Metrioptera domogledi,VU
13277,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,CIROLANIDAE,Mexilana,Mexilana saluposi,VU
13279,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Mexipyrgus,Mexipyrgus churinceanus ssp. quadripaludium,VU
13284,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Mexipyrgus,Mexipyrgus churinceanus ssp. carranzae,VU
13285,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Mexipyrgus,Mexipyrgus churinceanus ssp. churinceanus,VU
13286,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Mexipyrgus,Mexipyrgus churinceanus ssp. escobedae,VU
13287,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Mexipyrgus,Mexipyrgus churinceanus ssp. lugoi,VU
13288,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Mexipyrgus,Mexipyrgus churinceanus ssp. mojarralis,VU
13289,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Mexipyrgus,Mexipyrgus churinceanus ssp. multilineatus,VU
13290,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,STENASELLIDAE,Mexistenasellus,Mexistenasellus coahuila,EN
13291,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,STENASELLIDAE,Mexistenasellus,Mexistenasellus parzefalli,VU
13292,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,STENASELLIDAE,Mexistenasellus,Mexistenasellus wilkensi,VU
13293,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,STENASELLIDAE,Mexistenasellus,Mexistenasellus nulemex,VU
13296,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,Marmosa alstoni,LC
13297,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,Marmosa constantiae,LC
13299,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELMINTHOGLYPTIDAE,Micrarionta,Micrarionta facta,VU
13300,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELMINTHOGLYPTIDAE,Micrarionta,Micrarionta feralis,CR
13301,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELMINTHOGLYPTIDAE,Micrarionta,Micrarionta gabbii,VU
13306,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELMINTHOGLYPTIDAE,Micrarionta,Micrarionta opuntia,VU
13318,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Microbatrachella,Microbatrachella capensis,CR
13319,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Microcavia,Microcavia australis,LC
13320,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Microcavia,Microcavia niata,LC
13321,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Microcavia,Microcavia shiptoni,NT
13323,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,Microcebus murinus,LC
13325,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,Microcebus myoxinus,VU
13332,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Microdillus,Microdillus peeli,DD
13343,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,Microgale gracilis,LC
13344,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,Microgale longicaudata,LC
13349,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,Microgale parvula,LC
13350,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,Microgale principula,LC
13355,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,Microgale thomasi,LC
13356,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,Microgale dryas,VU
13373,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Micromys,Micromys minutus,LC
13375,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,Glyphonycteris behnii,DD
13376,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lampronycteris,Lampronycteris brachyotis,LC
13377,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,Glyphonycteris daviesi,LC
13378,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,Micronycteris hirsuta,LC
13379,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,Micronycteris megalotis,LC
13380,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,Micronycteris minuta,LC
13381,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Trinycteris,Trinycteris nicefori,LC
13382,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Neonycteris,Neonycteris pusilla,DD
13383,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,Micronycteris schmidtorum,LC
13384,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Glyphonycteris,Glyphonycteris sylvestris,LC
13389,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,Microperoryctes murina,VU
13390,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,Microperoryctes papuensis,LC
13391,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,Microphis caudocarinatus,DD
13392,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,Microphis spinachioides,DD
13393,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Micropotamogale,Micropotamogale lamottei,VU
13394,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Micropotamogale,Micropotamogale ruwenzorii,LC
13401,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Micropteropus,Micropteropus intermedius,DD
13402,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Micropteropus,Micropteropus pusillus,LC
13403,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,Micropterus notius,NT
13405,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,Micropterus treculii,NT
13407,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microryzomys,Microryzomys altissimus,LC
13408,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microryzomys,Microryzomys minutus,LC
13409,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,Microsciurus alfari,LC
13410,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,Microsciurus flaviventer,LC
13411,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,Microsciurus mimulus,LC
13412,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,Microsciurus santanderensis,DD
13415,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Microstrophia,Microstrophia modesta,EN
13416,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Microstrophia,Microstrophia nana,VU
13417,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus breweri,VU
13418,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus cabrerae,NT
13425,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus abbreviatus,LC
13426,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus agrestis,LC
13427,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus californicus,LC
13428,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus daghestanicus,LC
13429,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus evoronensis,DD
13430,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus fortis,LC
13431,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus gregalis,LC
13432,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus guatemalensis,NT
13433,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus hyperboreus,LC
13435,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neodon,Neodon irene,LC
13436,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neodon,Neodon juldaschi,LC
13437,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus kermanensis,DD
13438,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus ilaeus,LC
13439,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phaiomys,Phaiomys leucurus,LC
13440,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus limnophilus,LC
13442,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus maximowiczii,LC
13443,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus mexicanus,LC
13444,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,Microtus middendorffii,LC
